Episode;Step;State
1;22375;-0.3430215131691717
1;22375;-0.34197203080572286
1;22375;-0.34092254844227415
1;22375;-0.3400169952292714
1;22375;-0.3392553711666908
1;22375;-0.33849374710411023
1;22375;-0.3377717534944485
1;22375;-0.3371686512435116
1;22375;-0.33656554899257457
1;22375;-0.3359624467416449
1;22375;-0.3354810376261554
1;22375;-0.33499962851066584
1;22375;-0.3345182193951763
1;22375;-0.33411575180407155
1;22375;-0.33373959805441866
1;22375;-0.3333634443047657
1;22375;-0.3330421844242769
1;22375;-0.33277581841293497
1;22375;-0.332509452401593
1;22375;-0.3322718211016926
1;22375;-0.33212039393608384
1;22375;-0.33196896677047505
1;22375;-0.33181753960487403
1;22375;-0.33179080859980364
1;22375;-0.3317640775947333
1;22375;-0.3317373465896629
1;22375;-0.33181277479373517
1;22375;-0.33192225606751213
1;22375;-0.3320317373412891
1;22375;-0.3322147326448452
1;22375;-0.33247124197816746
1;22375;-0.3327277513114898
1;22375;-0.33301902855444737
1;22375;-0.33341460952629154
1;22375;-0.33381019049813565
1;22375;-0.33420577146998315
1;22375;-0.334729730881743
1;22375;-0.3352536902935029
1;22375;-0.3357776497052627
1;22375;-0.3363138586949014
1;22375;-0.3368541508771661
1;22375;-0.33739444305943067
1;22375;-0.3376734326641586
1;22375;-0.3376911196913581
1;22375;-0.33770880671855763
1;22375;-0.3369932275319826
1;22375;-0.3340778497040838
1;22375;-0.3202135340860208
1;22375;0.028204135596752167
1;22375;0.09716207534074783
1;22500;-0.5039877931287696
1;22500;-0.4203436671658055
1;22500;-0.4046528941140296
1;22500;-0.3939044646935159
1;22500;-0.38480348315008966
1;22500;-0.3757025016066634
1;22500;-0.36903356699193235
1;22500;-0.36479667930582704
1;22500;-0.3605597916197216
1;22500;-0.3567677070041418
1;22500;-0.3543100316000332
1;22500;-0.35185235619592464
1;22500;-0.3493946807918366
1;22500;-0.3478351462652266
1;22500;-0.34627561173861665
1;22500;-0.34471607721200664
1;22500;-0.34348894446893374
1;22500;-0.34237261232035426
1;22500;-0.3412562801717748
1;22500;-0.3402882842774576
1;22500;-0.33946862463737815
1;22500;-0.3386489649972987
1;22500;-0.33787214209949445
1;22500;-0.33722382942848106
1;22500;-0.3365755167574677
1;22500;-0.3359272040864625
1;22500;-0.3354143254391617
1;22500;-0.33490144679186085
1;22500;-0.33438856814455997
1;22500;-0.333963939195671
1;22500;-0.3335687268129085
1;22500;-0.333173514430146
1;22500;-0.33283881306974294
1;22500;-0.3325646227316807
1;22500;-0.33229043239361833
1;22500;-0.33204732067689735
1;22500;-0.33189744482416494
1;22500;-0.3317475689714325
1;22500;-0.3315976931187081
1;22500;-0.33157870497219377
1;22500;-0.3315597168256795
1;22500;-0.3315407286791652
1;22500;-0.33162675027614086
1;22500;-0.3317477751209369
1;22500;-0.33186879996573293
1;22500;-0.33206387630441436
1;22500;-0.3323330041369682
1;22500;-0.33260213196952204
1;22500;-0.3329055512299706
1;22500;-0.33331184477408454
1;22500;-0.3337181383181984
1;22500;-0.3341244318623155
1;22500;-0.3346538034127818
1;22500;-0.33518317496324807
1;22500;-0.3357125465137143
1;22500;-0.3362516340049311
1;22500;-0.33679396014306445
1;22500;-0.33733628628119783
1;22500;-0.33762011991046903
1;22500;-0.33764546103088633
1;22500;-0.33767080215130363
1;22500;-0.3369671508674911
1;22500;-0.334076522370989
1;22500;-0.320695557737655
1;22500;0.02819257229566574
1;22500;0.09707934409379959
1;22625;-0.5029836686651388
1;22625;-0.41882867969199994
1;22625;-0.40291357449610926
1;22625;-0.3920580095362627
1;22625;-0.3828889579884307
1;22625;-0.3737199064405988
1;22625;-0.3669984302621402
1;22625;-0.36272452945298495
1;22625;-0.35845062864382965
1;22625;-0.35461987391067373
1;22625;-0.35211855740541126
1;22625;-0.3496172409001488
1;22625;-0.3471159243949066
1;22625;-0.34550628513524834
1;22625;-0.3438966458755901
1;22625;-0.34228700661593187
1;22625;-0.3410093300129967
1;22625;-0.3398423076289503
1;22625;-0.3386752852449039
1;22625;-0.337658626796912
1;22625;-0.33679233228494954
1;22625;-0.33592603777298713
1;22625;-0.3351047357733224
1;22625;-0.33441841131051453
1;22625;-0.3337320868477066
1;22625;-0.33304576238490746
1;22625;-0.3325057806354887
1;22625;-0.3319657988860698
1;22625;-0.331425817136651
1;22625;-0.3309821885800437
1;22625;-0.33057067775436155
1;22625;-0.33015916692867947
1;22625;-0.3298134780295045
1;22625;-0.3295336110568162
1;22625;-0.3292537440841279
1;22625;-0.3290072840437876
1;22625;-0.32886104480045353
1;22625;-0.32871480555711935
1;22625;-0.3285685663137937
1;22625;-0.3285601046294024
1;22625;-0.32855164294501105
1;22625;-0.32854318126061965
1;22625;-0.3286435462345763
1;22625;-0.32878018676130555
1;22625;-0.32891682728803473
1;22625;-0.32912911788218613
1;22625;-0.32941705854374614
1;22625;-0.32970499920530627
1;22625;-0.3300274696779902
1;22625;-0.33045352958402674
1;22625;-0.3308795894900633
1;22625;-0.331305649396103
1;22625;-0.3318536439076034
1;22625;-0.3324016384191038
1;22625;-0.33294963293060426
1;22625;-0.33350534689464034
1;22625;-0.3340636340095215
1;22625;-0.33462192112440264
1;22625;-0.33490893476502226
1;22625;-0.334924674931389
1;22625;-0.3349404150977557
1;22625;-0.33417365017878015
1;22625;-0.33105937000377794
1;22625;-0.3170407819772639
1;22625;0.031167738139629364
1;22625;0.09611790627241135
1;22750;-0.4938591231247135
1;22750;-0.4093025715215218
1;22750;-0.39307755260409716
1;22750;-0.38208553269959145
1;22750;-0.37283784579939216
1;22750;-0.3635901588991929
1;22750;-0.3568067719043461
1;22750;-0.35248768481478154
1;22750;-0.348168597725217
1;22750;-0.34429055106849255
1;22750;-0.34173562571018407
1;22750;-0.3391807003518756
1;22750;-0.33662577499358726
1;22750;-0.33495457525068956
1;22750;-0.33328337550779186
1;22750;-0.3316121757648942
1;22750;-0.3302698867651023
1;22750;-0.3290372346796602
1;22750;-0.3278045825942181
1;22750;-0.32672220505414556
1;22750;-0.32579010205941794
1;22750;-0.3248579990646902
1;22750;-0.3239720008213469
1;22750;-0.3232243168321196
1;22750;-0.3224766328428923
1;22750;-0.32172894885367415
1;22750;-0.3211348817629583
1;22750;-0.3205408146722424
1;22750;-0.3199467475815265
1;22750;-0.31945515588609386
1;22750;-0.31899772265574294
1;22750;-0.3185402894253921
1;22750;-0.31815297778255275
1;22750;-0.31783578772720295
1;22750;-0.3175185976718531
1;22750;-0.3172366809391554
1;22750;-0.3170605841743741
1;22750;-0.3168844874095928
1;22750;-0.31670839064482037
1;22750;-0.31667580540199175
1;22750;-0.3166432201591632
1;22750;-0.3166106349163345
1;22750;-0.3166899570586802
1;22750;-0.3168065816627402
1;22750;-0.3169232062668003
1;22750;-0.3171166004800318
1;22750;-0.3173867643024212
1;22750;-0.31765692812481056
1;22750;-0.31796157896290866
1;22750;-0.31836969084811356
1;22750;-0.3187778027333184
1;22750;-0.3191859146185264
1;22750;-0.31971329986184843
1;22750;-0.32024068510517045
1;22750;-0.3207680703484924
1;22750;-0.3212959896195314
1;22750;-0.32182408689980924
1;22750;-0.3223521841800871
1;22750;-0.32258190503600537
1;22750;-0.32251324946757354
1;22750;-0.3224445938991417
1;22750;-0.32150082143223335
1;22750;-0.31793169826989504
1;22750;-0.30280868200837263
1;22750;0.03528691083192825
1;22750;0.09393919259309769
1;22875;-0.49401328801988137
1;22875;-0.40986897594055255
1;22875;-0.39352088648167677
1;22875;-0.38251193000421974
1;22875;-0.3732826845205689
1;22875;-0.3640534390369181
1;22875;-0.3572811265502349
1;22875;-0.35296574706044903
1;22875;-0.34865036757066303
1;22875;-0.3447685746450907
1;22875;-0.34218754141205643
1;22875;-0.33960650817902205
1;22875;-0.3370254749460074
1;22875;-0.33530584663722296
1;22875;-0.3335862183284385
1;22875;-0.33186659001965413
1;22875;-0.3304645498886451
1;22875;-0.3291683724835431
1;22875;-0.32787219507844106
1;22875;-0.3267214737091781
1;22875;-0.32571620837573034
1;22875;-0.3247109430422826
1;22875;-0.3237510721156786
1;22875;-0.3229273844095694
1;22875;-0.3221036967034602
1;22875;-0.3212800089973602
1;22875;-0.3206113905910293
1;22875;-0.31994277218469835
1;22875;-0.31927415377836743
1;22875;-0.3187111414364151
1;22875;-0.3181833311159094
1;22875;-0.3176555207954037
1;22875;-0.31720082338949984
1;22875;-0.31681923889817476
1;22875;-0.31643765440684973
1;22875;-0.3160928580232605
1;22875;-0.31585842596283714
1;22875;-0.3156239939024138
1;22875;-0.3153895618419996
1;22875;-0.3153044857743304
1;22875;-0.3152194097066612
1;22875;-0.31513433363899196
1;22875;-0.3151652053688171
1;22875;-0.31523472636446304
1;22875;-0.3153042473601089
1;22875;-0.3154529078627889
1;22875;-0.3156807078724889
1;22875;-0.31590850788218894
1;22875;-0.316171598802786
1;22875;-0.31654056245605444
1;22875;-0.3169095261093228
1;22875;-0.3172784897625944
1;22875;-0.31776905339664135
1;22875;-0.31825961703068845
1;22875;-0.3187501806647354
1;22875;-0.31923520350508267
1;22875;-0.31971837941419673
1;22875;-0.3202015553233107
1;22875;-0.32034964727651605
1;22875;-0.3201626552738236
1;22875;-0.31997566327113114
1;22875;-0.318793658008105
1;22875;-0.3146266129640779
1;22875;-0.29746958881385765
1;22875;0.040900878608226776
1;22875;0.09176034480333328
1;23000;-0.4753934068626751
1;23000;-0.391719135146363
1;23000;-0.375249204557057
1;23000;-0.3642484479673429
1;23000;-0.35507074937749283
1;23000;-0.34589305078764276
1;23000;-0.3391672859969694
1;23000;-0.3348934550054026
1;23000;-0.3306196240138358
1;23000;-0.32677101990997937
1;23000;-0.32419809646915354
1;23000;-0.3216251730283276
1;23000;-0.3190522495875207
1;23000;-0.31731143199594236
1;23000;-0.3155706144043641
1;23000;-0.31382979681278583
1;23000;-0.3123875724802946
1;23000;-0.3110448792341486
1;23000;-0.3097021859880026
1;23000;-0.30849421024711754
1;23000;-0.3074209520114711
1;23000;-0.30634769377582477
1;23000;-0.3053161219106437
1;23000;-0.3044096091568249
1;23000;-0.30350309640300616
1;23000;-0.302596583649196
1;23000;-0.3018346696342676
1;23000;-0.3010727556193391
1;23000;-0.3003108416044106
1;23000;-0.2996494249793418
1;23000;-0.2990215074842139
1;23000;-0.298393589989086
1;23000;-0.2978361632217884
1;23000;-0.29734922718229917
1;23000;-0.2968622911428099
1;23000;-0.29641095785608634
1;23000;-0.29606643282761963
1;23000;-0.29572190779915286
1;23000;-0.29537738277069503
1;23000;-0.2951776968486344
1;23000;-0.2949780109265738
1;23000;-0.29477832500451306
1;23000;-0.29469038372111667
1;23000;-0.29463969065059803
1;23000;-0.2945889975800794
1;23000;-0.29461343345842544
1;23000;-0.29471299828562275
1;23000;-0.2948125631128201
1;23000;-0.29494466850542256
1;23000;-0.2951743955942222
1;23000;-0.2954041226830218
1;23000;-0.2956338497718242
1;23000;-0.2959684722140573
1;23000;-0.2963030946562904
1;23000;-0.2966377170985235
1;23000;-0.2969469440275601
1;23000;-0.2972477057855321
1;23000;-0.29754846754350406
1;23000;-0.2974967497588621
1;23000;-0.2970925524316175
1;23000;-0.29668835510437286
1;23000;-0.2952653974638543
1;23000;-0.29078615888351383
1;23000;-0.2745254212838816
1;23000;0.03919532150030136
1;23000;0.08899655193090439
1;23125;-0.49504533262865147
1;23125;-0.411480871397214
1;23125;-0.39464462932453415
1;23125;-0.383535101391243
1;23125;-0.37433447817108145
1;23125;-0.36513385495092
1;23125;-0.3584034472069605
1;23125;-0.35414325493913235
1;23125;-0.3498830626713042
1;23125;-0.34604519020396984
1;23125;-0.34347427713801715
1;23125;-0.3409033640720644
1;23125;-0.33833245100613035
1;23125;-0.3365801418007667
1;23125;-0.33482783259540305
1;23125;-0.33307552339003943
1;23125;-0.3316097035510289
1;23125;-0.3302393801674531
1;23125;-0.3288690567838773
1;23125;-0.32762591154538045
1;23125;-0.3265099444519416
1;23125;-0.32539397735850273
1;23125;-0.3243168818380968
1;23125;-0.32335640103675833
1;23125;-0.3223959202354198
1;23125;-0.3214354394340895
1;23125;-0.32061195451059626
1;23125;-0.319788469587103
1;23125;-0.3189649846636098
1;23125;-0.3182390759369195
1;23125;-0.31754569260915155
1;23125;-0.3168523092813836
1;23125;-0.3162290822868298
1;23125;-0.3156760116254681
1;23125;-0.31512294096410637
1;23125;-0.3146057384471317
1;23125;-0.3141961403632775
1;23125;-0.3137865422794232
1;23125;-0.3133769441955781
1;23125;-0.3131160613723717
1;23125;-0.31285517854916534
1;23125;-0.3125942957259589
1;23125;-0.31244947053827615
1;23125;-0.3123433312290904
1;23125;-0.3122371919199047
1;23125;-0.31221016474997576
1;23125;-0.3122622497192898
1;23125;-0.3123143346886038
1;23125;-0.31240132006815197
1;23125;-0.3125930066783833
1;23125;-0.3127846932886146
1;23125;-0.312976379898849
1;23125;-0.3132865040682385
1;23125;-0.313596628237628
1;23125;-0.3139067524070175
1;23125;-0.31420057182227473
1;23125;-0.3144889563194884
1;23125;-0.31477734081670206
1;23125;-0.3147095893705443
1;23125;-0.3142857019810264
1;23125;-0.3138618145915085
1;23125;-0.3123977949231096
1;23125;-0.307813378418067
1;23125;-0.2901284589078995
1;23125;0.041402317583560944
1;23125;0.08461057394742966
1;23250;-0.49373809802266944
1;23250;-0.4108255111675109
1;23250;-0.39359919386888254
1;23250;-0.3823959035339918
1;23250;-0.3732002888536803
1;23250;-0.3640046741733688
1;23250;-0.35728682975780496
1;23250;-0.353046755606918
1;23250;-0.348806681456031
1;23250;-0.344982653902002
1;23250;-0.3424067661384485
1;23250;-0.339830878374895
1;23250;-0.3372549906113597
1;23250;-0.3354779694301383
1;23250;-0.33370094824891683
1;23250;-0.3319239270676954
1;23250;-0.33041720836350413
1;23250;-0.32900059048497404
1;23250;-0.327583972606444
1;23250;-0.32628427397667326
1;23250;-0.3251014945956425
1;23250;-0.3239187152146118
1;23250;-0.32277047196787817
1;23250;-0.3217258371240079
1;23250;-0.3206812022801375
1;23250;-0.3196365674362745
1;23250;-0.3187142362902835
1;23250;-0.31779190514429234
1;23250;-0.31686957399830135
1;23250;-0.3160366068894102
1;23250;-0.31523342779287483
1;23250;-0.31443024869633945
1;23250;-0.313692948147717
1;23250;-0.31302152614698664
1;23250;-0.3123501041462563
1;23250;-0.3117128096664429
1;23250;-0.3111778977493417
1;23250;-0.3106429858322404
1;23250;-0.3101080739151481
1;23250;-0.30971788488145735
1;23250;-0.30932769584776665
1;23250;-0.30893750681407584
1;23250;-0.30866137128143245
1;23250;-0.3084232535824608
1;23250;-0.3081851358834893
1;23250;-0.3080251642133395
1;23250;-0.3079433385719978
1;23250;-0.3078615129306561
1;23250;-0.30781412820467635
1;23250;-0.3078700662247633
1;23250;-0.3079260042448502
1;23250;-0.30798194226494024
1;23250;-0.30815451800740956
1;23250;-0.3083270937498789
1;23250;-0.3084996694923482
1;23250;-0.3086507636493628
1;23250;-0.3087946972778932
1;23250;-0.30893863090642354
1;23250;-0.3087225234661959
1;23250;-0.3081463749572217
1;23250;-0.3075702264482475
1;23250;-0.30594892025560855
1;23250;-0.3011921410119753
1;23250;-0.28380907227905333
1;23250;0.040487103164196014
1;23250;0.07888492196798325
1;23375;-0.5066906164052088
1;23375;-0.4254377190753668
1;23375;-0.4080935964753902
1;23375;-0.39697173687008586
1;23375;-0.38792396492967235
1;23375;-0.3788761929892588
1;23375;-0.3722867108044435
1;23375;-0.3681555183751562
1;23375;-0.3640243259458688
1;23375;-0.36029789420220376
1;23375;-0.35778574451530964
1;23375;-0.35527359482841553
1;23375;-0.35276144514153895
1;23375;-0.3510168962111083
1;23375;-0.3492723472806777
1;23375;-0.3475277983502471
1;23375;-0.3460319292905924
1;23375;-0.34461895352118216
1;23375;-0.343205977751772
1;23375;-0.34189712409919565
1;23375;-0.340692392563436
1;23375;-0.33948766102767625
1;23375;-0.33831220900389003
1;23375;-0.33722459551600087
1;23375;-0.3361369820281116
1;23375;-0.33504936854022865
1;23375;-0.33406624721945755
1;23375;-0.33308312589868627
1;23375;-0.3321000045779151
1;23375;-0.33119620007688994
1;23375;-0.33031883451577027
1;23375;-0.3294414689546506
1;23375;-0.32862485255016405
1;23375;-0.3278689853022917
1;23375;-0.3271131180544193
1;23375;-0.32638963201678806
1;23375;-0.32576328960984374
1;23375;-0.3251369472028994
1;23375;-0.3245106047959638
1;23375;-0.32402629791366205
1;23375;-0.32354199103136044
1;23375;-0.3230576841490587
1;23375;-0.3226878946794803
1;23375;-0.322356277680799
1;23375;-0.32202466068211766
1;23375;-0.32177322698957633
1;23375;-0.32160197660316087
1;23375;-0.3214307262167454
1;23375;-0.3212956773578747
1;23375;-0.3212692330816181
1;23375;-0.3212427888053614
1;23375;-0.32121634452910813
1;23375;-0.3213182164250194
1;23375;-0.32142008832093066
1;23375;-0.3215219602168419
1;23375;-0.3216109650256792
1;23375;-0.3216956808054922
1;23375;-0.3217803965853052
1;23375;-0.3215062197897628
1;23375;-0.32087315041887643
1;23375;-0.32024008104799007
1;23375;-0.3185504812329906
1;23375;-0.31369129008565183
1;23375;-0.2955359104943856
1;23375;0.041676200926303864
1;23375;0.07349496334791183
1;23500;-0.5272913713006363
1;23500;-0.45118215103806664
1;23500;-0.4356288338722684
1;23500;-0.42555387861421756
1;23500;-0.41730504399208257
1;23500;-0.40905620936994747
1;23500;-0.40309362921787956
1;23500;-0.3994173035358133
1;23500;-0.39574097785374707
1;23500;-0.39243601619615603
1;23500;-0.39024514661190296
1;23500;-0.3880542770276499
1;23500;-0.38586340744341213
1;23500;-0.3843468149608517
1;23500;-0.3828302224782914
1;23500;-0.381313629995731
1;23500;-0.3799944437601353
1;23500;-0.37874105960684973
1;23500;-0.3774876754535643
1;23500;-0.37631035414015246
1;23500;-0.37520909566660166
1;23500;-0.37410783719305085
1;23500;-0.37302517807000435
1;23500;-0.371998316998456
1;23500;-0.3709714559269075
1;23500;-0.3699445948553632
1;23500;-0.3689867725236271
1;23500;-0.36802895019189097
1;23500;-0.36707112786015483
1;23500;-0.3661717624738982
1;23500;-0.36529188273612756
1;23500;-0.36441200299835697
1;23500;-0.36358083721141876
1;23500;-0.3627983853752978
1;23500;-0.36201593353917677
1;23500;-0.36126160088328735
1;23500;-0.3605916257680607
1;23500;-0.359921650652834
1;23500;-0.35925167553761533
1;23500;-0.35871147974806966
1;23500;-0.35817128395852404
1;23500;-0.3576310881689784
1;23500;-0.35719972845134623
1;23500;-0.3568046474243419
1;23500;-0.35640956639733756
1;23500;-0.35609299219430873
1;23500;-0.3558549248152417
1;23500;-0.3556168574361746
1;23500;-0.3554152411435257
1;23500;-0.35532297811011077
1;23500;-0.35523071507669574
1;23500;-0.3551384520432842
1;23500;-0.3551787413990207
1;23500;-0.35521903075475725
1;23500;-0.35525932011049377
1;23500;-0.3552901477829095
1;23500;-0.35531782156088537
1;23500;-0.35534549533886106
1;23500;-0.3550110784857163
1;23500;-0.35431457100146246
1;23500;-0.3536180635172086
1;23500;-0.35184558716903896
1;23500;-0.346845204229122
1;23500;-0.3283755129384677
1;23500;0.04238051921129227
1;23500;0.07893974334001541
1;23625;-0.5206080049301836
1;23625;-0.4452864897411034
1;23625;-0.4307597919683527
1;23625;-0.4211989864010992
1;23625;-0.4132934782356781
1;23625;-0.405387970070257
1;23625;-0.39974442471478444
1;23625;-0.39636284216919593
1;23625;-0.39298125962360736
1;23625;-0.38997670973390886
1;23625;-0.38810325781179145
1;23625;-0.38622980588967404
1;23625;-0.3843563539675719
1;23625;-0.3831533980497369
1;23625;-0.3819504421319019
1;23625;-0.3807474862140669
1;23625;-0.3797296042019933
1;23625;-0.3787734134918295
1;23625;-0.3778172227816658
1;23625;-0.37692517735202147
1;23625;-0.3760972772028861
1;23625;-0.3752693770537507
1;23625;-0.37445332801053194
1;23625;-0.3736728322850539
1;23625;-0.37289233655957565
1;23625;-0.3721118408341001
1;23625;-0.37137341352982367
1;23625;-0.3706349862255472
1;23625;-0.36989655892127077
1;23625;-0.3691973536428958
1;23625;-0.3685112223731498
1;23625;-0.3678250911034038
1;23625;-0.3671751926929973
1;23625;-0.3665615271419191
1;23625;-0.36594786159084086
1;23625;-0.365357201988961
1;23625;-0.36483556023465025
1;23625;-0.36431391848033945
1;23625;-0.3637922767260357
1;23625;-0.3633837670838895
1;23625;-0.3629752574417433
1;23625;-0.36256674779959713
1;23625;-0.36225754034322355
1;23625;-0.36198143361543156
1;23625;-0.36170532688763957
1;23625;-0.36150363581362754
1;23625;-0.3613763603933824
1;23625;-0.3612490849731373
1;23625;-0.3611577110420386
1;23625;-0.3611740415783593
1;23625;-0.3611903721146799
1;23625;-0.361206702651004
1;23625;-0.3613581611080844
1;23625;-0.3615096195651648
1;23625;-0.3616610780222451
1;23625;-0.36180714168951916
1;23625;-0.3619514070935247
1;23625;-0.3620956724975301
1;23625;-0.36187493398749515
1;23625;-0.3612891915634314
1;23625;-0.3607034491393677
1;23625;-0.3590342203804033
1;23625;-0.35411453261673664
1;23625;-0.3348606640432036
1;23625;0.043311573565006256
1;23625;0.08604437857866287
1;23750;-0.5041230580227344
1;23750;-0.4271692071456617
1;23750;-0.4127681417645149
1;23750;-0.40310612655443057
1;23750;-0.3950237947347005
1;23750;-0.3869414629149704
1;23750;-0.38116618876550257
1;23750;-0.37769797228623103
1;23750;-0.37422975580695944
1;23750;-0.37116645887617605
1;23750;-0.3693179205907612
1;23750;-0.36746938230534626
1;23750;-0.3656208440199483
1;23750;-0.364515275377689
1;23750;-0.36340970673542977
1;23750;-0.3623041380931705
1;23750;-0.3614163669218624
1;23750;-0.36060119490752557
1;23750;-0.35978602289318873
1;23750;-0.35904831191188463
1;23750;-0.3583880619636005
1;23750;-0.3577278120153163
1;23750;-0.3570818246607706
1;23750;-0.356478625087429
1;23750;-0.3558754255140873
1;23750;-0.35527222594074825
1;23750;-0.3547123813311973
1;23750;-0.3541525367216463
1;23750;-0.3535926921120953
1;23750;-0.35306878796541685
1;23750;-0.35255686397302477
1;23750;-0.35204493998063263
1;23750;-0.35156532764157145
1;23750;-0.35111802695583116
1;23750;-0.3506707262700908
1;23750;-0.3502441132664356
1;23750;-0.34987956330901215
1;23750;-0.34951501335158863
1;23750;-0.34915046339417155
1;23750;-0.3488898641203942
1;23750;-0.34862926484661694
1;23750;-0.34836866557283963
1;23750;-0.3482008061547116
1;23750;-0.34806386002179146
1;23750;-0.34792691388887126
1;23750;-0.3478606600757768
1;23750;-0.3478650985824957
1;23750;-0.3478695370892146
1;23750;-0.3479087303042596
1;23750;-0.3480521876442642
1;23750;-0.3481956449842687
1;23750;-0.3483391023242768
1;23750;-0.3486152730490699
1;23750;-0.3488914437738631
1;23750;-0.3491676144986562
1;23750;-0.349437930492357
1;23750;-0.3497062949090272
1;23750;-0.34997465932569743
1;23750;-0.34988175827906765
1;23750;-0.3494275917691493
1;23750;-0.3489734252592309
1;23750;-0.34746057531663554
1;23750;-0.34277167507600903
1;23750;-0.3236197415718838
1;23750;0.04215893894433975
1;23750;0.09134087711572647
1;23875;-0.489923249058701
1;23875;-0.4111576040766194
1;23875;-0.3966397475566996
1;23875;-0.386734070414076
1;23875;-0.37836578639721774
1;23875;-0.3699975023803595
1;23875;-0.3639689407300184
1;23875;-0.36028010144612765
1;23875;-0.3565912621622368
1;23875;-0.35332911716754734
1;23875;-0.351347055040361
1;23875;-0.3493649929131747
1;23875;-0.3473829307860069
1;23875;-0.34621611264436464
1;23875;-0.34504929450272237
1;23875;-0.3438824763610802
1;23875;-0.34297538066874667
1;23875;-0.34215485912616783
1;23875;-0.3413343375835891
1;23875;-0.340612960240381
1;23875;-0.3399907270965272
1;23875;-0.3393684939526734
1;23875;-0.33876731895140877
1;23875;-0.3382293183778948
1;23875;-0.33769131780438083
1;23875;-0.3371533172308705
1;23875;-0.33667611276475495
1;23875;-0.3361989082986393
1;23875;-0.3357217038325237
1;23875;-0.3352880461666663
1;23875;-0.3348689041008896
1;23875;-0.3344497620351129
1;23875;-0.33406575005017203
1;23875;-0.333716868146056
1;23875;-0.33336798624194
1;23875;-0.3330402344036399
1;23875;-0.3327758727627636
1;23875;-0.3325115111218873
1;23875;-0.33224714948101736
1;23875;-0.3320859685133119
1;23875;-0.33192478754560656
1;23875;-0.33176360657790105
1;23875;-0.3316931668626128
1;23875;-0.33165297423145523
1;23875;-0.33161278160029767
1;23875;-0.33164124304215364
1;23875;-0.33173835855701117
1;23875;-0.3318354740718687
1;23875;-0.33196622870618153
1;23875;-0.3321979006988417
1;23875;-0.33242957269150175
1;23875;-0.33266124468416525
1;23875;-0.3330200919637441
1;23875;-0.3333789392433229
1;23875;-0.33373778652290165
1;23875;-0.3340905204410369
1;23875;-0.33444121657202447
1;23875;-0.33479191270301206
1;23875;-0.33480389097307883
1;23875;-0.33447715138223566
1;23875;-0.3341504117913925
1;23875;-0.3328492358394947
1;23875;-0.3286247508044329
1;23875;-0.31118464088426273
1;23875;0.037600480020046234
1;23875;0.0953717902302742
1;24000;-0.48989182095990463
1;24000;-0.40866977195473525
1;24000;-0.3936545685416891
1;24000;-0.38335700705629433
1;24000;-0.3746319928801167
1;24000;-0.3659069787039391
1;24000;-0.3595741219449034
1;24000;-0.3556334226029412
1;24000;-0.3516927232609789
1;24000;-0.34819558325255395
1;24000;-0.3460291212446362
1;24000;-0.34386265923671844
1;24000;-0.3416961972288206
1;24000;-0.3404057925325579
1;24000;-0.33911538783629525
1;24000;-0.33782498314003256
1;24000;-0.33683440153599464
1;24000;-0.3359437609626812
1;24000;-0.3350531203893678
1;24000;-0.3342846491424627
1;24000;-0.33363834722194563
1;24000;-0.33299204530142856
1;24000;-0.33237531515065444
1;24000;-0.3318473003090851
1;24000;-0.33131928546751577
1;24000;-0.3307912706259516
1;24000;-0.33034988341159033
1;24000;-0.32990849619722895
1;24000;-0.32946710898286763
1;24000;-0.32908336812888395
1;24000;-0.3287188427283523
1;24000;-0.3283543173278207
1;24000;-0.32803248722820455
1;24000;-0.3277533524294908
1;24000;-0.3274742176307769
1;24000;-0.3272189710707931
1;24000;-0.3270353892269725
1;24000;-0.3268518073831518
1;24000;-0.326668225539338
1;24000;-0.326595752349271
1;24000;-0.32652327915920404
1;24000;-0.326450805969137
1;24000;-0.3264734402285897
1;24000;-0.3265277769712069
1;24000;-0.32658211371382406
1;24000;-0.32670732156806204
1;24000;-0.3269034005339082
1;24000;-0.3270994794997545
1;24000;-0.327330052435273
1;24000;-0.32766410727978956
1;24000;-0.327998162124306
1;24000;-0.3283322169688259
1;24000;-0.3287970099757083
1;24000;-0.32926180298259083
1;24000;-0.32972659598947324
1;24000;-0.33019447814083375
1;24000;-0.3306633900070202
1;24000;-0.3311323018732067
1;24000;-0.3312917288208631
1;24000;-0.3311416708499993
1;24000;-0.3309916128791356
1;24000;-0.3299567187740263
1;24000;-0.3262673162661806
1;24000;-0.30998729872105724
1;24000;0.034256912767887115
1;24000;0.09666743129491806
1;24125;-0.4834251029695495
1;24125;-0.4008593483322704
1;24125;-0.38549891068315434
1;24125;-0.3749493784831398
1;24125;-0.3660034814328258
1;24125;-0.3570575843825118
1;24125;-0.3505255576353553
1;24125;-0.34640740119128755
1;24125;-0.3422892447472198
1;24125;-0.33861879716671556
1;24125;-0.3362914761767961
1;24125;-0.3339641551868767
1;24125;-0.3316368341969778
1;24125;-0.33020956674681756
1;24125;-0.32878229929665737
1;24125;-0.32735503184649717
1;24125;-0.3262498583929806
1;24125;-0.3252520496049935
1;24125;-0.32425424081700643
1;24125;-0.32339374159550527
1;24125;-0.32267055194046734
1;24125;-0.3219473622854295
1;24125;-0.3212603028111353
1;24125;-0.3206816338790433
1;24125;-0.3201029649469512
1;24125;-0.3195242960148656
1;24125;-0.31905382514595426
1;24125;-0.31858335427704293
1;24125;-0.3181128834081316
1;24125;-0.3177124698020693
